T u_ddot u_dot u 
               2.320	             0.03892	             0.59550	             0.20320	
               2.340	             0.03815	             0.59597	             0.20253	
               2.360	             0.03740	             0.59641	             0.20186	
               2.380	             0.03667	             0.59683	             0.20116	
               2.400	             0.03595	             0.59724	             0.20045	
               2.420	             0.03525	             0.59763	             0.19975	
               2.440	             0.03456	             0.59799	             0.19902	
               2.460	             0.03384	             0.59840	             0.19840	
               2.480	             0.03329	             0.59862	             0.19743	
               2.500	             0.03255	             0.59905	             0.19692	
               2.520	             0.03202	             0.59926	             0.19596	
               2.540	             0.03137	             0.59959	             0.19529	
               2.560	             0.03078	             0.59986	             0.19454	
               2.580	             0.03019	             0.60013	             0.19377	
               2.600	             0.02962	             0.60039	             0.19300	
               2.620	             0.02907	             0.60065	             0.19223	
               2.640	             0.02853	             0.60090	             0.19146	
               2.660	             0.02799	             0.60114	             0.19069	
               2.680	             0.02748	             0.60137	             0.18992	
               2.700	             0.02697	             0.60159	             0.18914	
               2.720	             0.02647	             0.60180	             0.18836	
               2.740	             0.02599	             0.60199	             0.18758	
               2.760	             0.02556	             0.60214	             0.18672	
               2.780	             0.02509	             0.60232	             0.18595	
               2.800	             0.02463	             0.60249	             0.18518	
               2.820	             0.02419	             0.60265	             0.18441	
               2.840	             0.02375	             0.60280	             0.18363	
               2.860	             0.02333	             0.60295	             0.18286	
               2.880	             0.02291	             0.60309	             0.18209	
               2.900	             0.02251	             0.60322	             0.18132	
               2.920	             0.02211	             0.60334	             0.18053	
               2.940	             0.02172	             0.60345	             0.17975	
               2.960	             0.02129	             0.60362	             0.17904	
               2.980	             0.02093	             0.60371	             0.17824	
               3.000	             0.02058	             0.60380	             0.17743	
               3.020	             0.02023	             0.60388	             0.17663	
               3.040	             0.01988	             0.60396	             0.17582	
               3.060	             0.01955	             0.60403	             0.17501	
               3.080	             0.01922	             0.60410	             0.17421	
               3.100	             0.01889	             0.60417	             0.17340	
               3.120	             0.01857	             0.60423	             0.17259	
               3.140	             0.01826	             0.60429	             0.17179	
               3.160	             0.01796	             0.60435	             0.17098	
               3.180	             0.01766	             0.60440	             0.17017	
               3.200	             0.01740	             0.60441	             0.16935	
               3.220	             0.01710	             0.60446	             0.16854	
               3.240	             0.01682	             0.60451	             0.16775	
               3.260	             0.01653	             0.60455	             0.16694	
               3.280	             0.01626	             0.60459	             0.16615	
               3.300	             0.01599	             0.60462	             0.16535	
               3.320	             0.01573	             0.60465	             0.16456	
               3.340	             0.01547	             0.60468	             0.16377	
               3.360	             0.01522	             0.60470	             0.16298	
               3.380	             0.01497	             0.60472	             0.16219	
               3.400	             0.01473	             0.60474	             0.16141	
               3.420	             0.01450	             0.60475	             0.16062	
               3.440	             0.01426	             0.60476	             0.15984	
               3.460	             0.01404	             0.60477	             0.15907	
               3.480	             0.01382	             0.60478	             0.15831	
               3.500	             0.01360	             0.60478	             0.15755	
               3.520	             0.01337	             0.60473	             0.15663	
               3.540	             0.01317	             0.60459	             0.15559	
               3.560	             0.01292	             0.60438	             0.15428	
               3.580	             0.01267	             0.60417	             0.15291	
               3.600	             0.01244	             0.60398	             0.15167	
               3.620	             0.01221	             0.60379	             0.15044	
               3.640	             0.01199	             0.60361	             0.14922	
               3.660	             0.01175	             0.60339	             0.14786	
               3.680	             0.01154	             0.60321	             0.14666	
               3.700	             0.01133	             0.60303	             0.14547	
               3.720	             0.01113	             0.60286	             0.14430	
               3.740	             0.01093	             0.60269	             0.14313	
               3.760	             0.01074	             0.60252	             0.14199	
               3.780	             0.01055	             0.60236	             0.14087	
               3.800	             0.01037	             0.60220	             0.13975	
               3.820	             0.01019	             0.60204	             0.13866	
               3.840	             0.01001	             0.60189	             0.13758	
               3.860	             0.00984	             0.60174	             0.13652	
               3.880	             0.00967	             0.60159	             0.13549	
               3.900	             0.00951	             0.60145	             0.13447	
               3.920	             0.00935	             0.60131	             0.13353	
               3.940	             0.00921	             0.60120	             0.13312	
               3.960	             0.00912	             0.60113	             0.13303	
               3.980	             0.00902	             0.60106	             0.13294	
               4.000	             0.00894	             0.60099	             0.13286	
