t ug_ddot
1.2	0.3792
1.205	0.3768
1.21	0.3762
1.215	0.3754
1.22	0.3721
1.225	0.3671
1.23	0.3605
1.235	0.35
1.24	0.334
1.245	0.3099
1.25	0.2735
1.255	0.227
1.26	0.1765
1.265	0.1243
1.27	0.0685
1.275	0.0123
1.28	-0.0386
1.285	-0.0822
1.29	-0.1203
1.295	-0.1551
1.3	-0.1854
1.305	-0.2066
1.31	-0.2163
1.315	-0.2153
1.32	-0.2042
1.325	-0.1836
1.33	-0.153
1.335	-0.1128
1.34	-0.0665
1.345	-0.0197
1.35	0.0212
1.355	0.0532
1.36	0.0787
1.365	0.1022
1.37	0.125
1.375	0.1458
1.38	0.1631
1.385	0.1774
1.39	0.191
1.395	0.2089
1.4	0.2339
1.405	0.2603
1.41	0.2795
1.415	0.2888
1.42	0.2899
1.425	0.2834
1.43	0.2688
1.435	0.2453
1.44	0.2128
1.445	0.1779
1.45	0.1436
1.455	0.1059
1.46	0.0591
1.465	0.0007
1.47	-0.0659
1.475	-0.1354
1.48	-0.2059
1.485	-0.2789
1.49	-0.3576
1.495	-0.4387
1.5	-0.5123
1.505	-0.5764
1.51	-0.6337
1.515	-0.6838
1.52	-0.7268
1.525	-0.7682
1.53	-0.8105
1.535	-0.8489
1.54	-0.874
1.545	-0.8749
1.55	-0.8453
1.555	-0.7904
1.56	-0.7225
1.565	-0.6524
1.57	-0.5881
1.575	-0.5351
1.58	-0.4964
1.585	-0.4715
1.59	-0.4574
1.595	-0.451
1.6	-0.4509
1.605	-0.4572
1.61	-0.4711
1.615	-0.4921
1.62	-0.5168
1.625	-0.5412
1.63	-0.5619
1.635	-0.5753
1.64	-0.5768
1.645	-0.5606
1.65	-0.5231
1.655	-0.4642
1.66	-0.3874
1.665	-0.3043
1.67	-0.2289
1.675	-0.1656
1.68	-0.1094
1.685	-0.0544
1.69	0.0012
1.695	0.0586
1.7	0.1137
1.705	0.161
1.71	0.2012
1.715	0.2353
1.72	0.2622
1.725	0.2825
1.73	0.2977
1.735	0.3085
1.74	0.3139
1.745	0.311
1.75	0.2977
1.755	0.2757
1.76	0.2482
1.765	0.2256
1.77	0.2201
1.775	0.2343
1.78	0.2655
1.785	0.3064
1.79	0.3501
1.795	0.3917
1.8	0.4259
1.805	0.4475
1.81	0.453
1.815	0.4418
1.82	0.4158
1.825	0.3795
1.83	0.3374
1.835	0.2913
1.84	0.2425
1.845	0.1927
1.85	0.1421
1.855	0.0913
1.86	0.0435
1.865	-0.0005
1.87	-0.0427
1.875	-0.083
1.88	-0.1202
1.885	-0.152
1.89	-0.1797
1.895	-0.2072
1.9	-0.2326
1.905	-0.2494
1.91	-0.254
1.915	-0.2462
1.92	-0.2293
1.925	-0.2067
1.93	-0.1771
1.935	-0.1365
1.94	-0.0862
1.945	-0.0327
1.95	0.0164
1.955	0.0551
1.96	0.0804
1.965	0.0931
1.97	0.0947
1.975	0.0864
1.98	0.0693
1.985	0.0463
1.99	0.0242
1.995	0.0095
2	0.0039
2.005	0.0029
2.01	-0.001
2.015	-0.0131
2.02	-0.0351
2.025	-0.0652
2.03	-0.0975
2.035	-0.1267
2.04	-0.1502
2.045	-0.1679
2.05	-0.1806
2.055	-0.1884
2.06	-0.1931
2.065	-0.1979
2.07	-0.2049
2.075	-0.213
2.08	-0.2192
2.085	-0.2213
2.09	-0.2182
2.095	-0.21
2.1	-0.1968
2.105	-0.1796
2.11	-0.1607
2.115	-0.1431
2.12	-0.1277
2.125	-0.1131
2.13	-0.0971
2.135	-0.0789
2.14	-0.0586
2.145	-0.0371
2.15	-0.0158
2.155	0.0042
2.16	0.0204
2.165	0.031
2.17	0.0365
2.175	0.039
2.18	0.0396
2.185	0.0374
2.19	0.0304
2.195	0.0175
2.2	0.0002
2.205	-0.0193
2.21	-0.038
2.215	-0.0539
2.22	-0.0651
2.225	-0.0706
2.23	-0.0707
2.235	-0.0663
2.24	-0.0572
2.245	-0.0432
2.25	-0.025
2.255	-0.0025
2.26	0.0232
2.265	0.0506
2.27	0.0781
2.275	0.1011
2.28	0.1161
2.285	0.1235
2.29	0.1257
2.295	0.1247
2.3	0.1225
2.305	0.1202
2.31	0.1185
2.315	0.1172
2.32	0.1159
2.325	0.1154
2.33	0.1166
2.335	0.1194
2.34	0.1233
2.345	0.1271
2.35	0.1305
2.355	0.1337
2.36	0.1371
2.365	0.1405
2.37	0.1427
2.375	0.143
2.38	0.1423
2.385	0.1429
2.39	0.1453
2.395	0.1469
2.4	0.1453
2.405	0.1408
2.41	0.1352
2.415	0.1295
2.42	0.1255
2.425	0.1251
2.43	0.1294
2.435	0.1386
2.44	0.1517
2.445	0.165
2.45	0.1762
2.455	0.1849
2.46	0.1922
2.465	0.1991
2.47	0.2058
2.475	0.2123
2.48	0.2181
2.485	0.2224
2.49	0.2255
2.495	0.2285
2.5	0.2322
2.505	0.2365
2.51	0.2415
2.515	0.2475
2.52	0.2544
2.525	0.2617
2.53	0.2687
2.535	0.2735
2.54	0.2733
2.545	0.2636
2.55	0.2452
2.555	0.2219
2.56	0.1929
2.565	0.1581
2.57	0.1211
2.575	0.0824
2.58	0.0428
2.585	0.0062
2.59	-0.0223
2.595	-0.0385
2.6	-0.0439
2.605	-0.0442
2.61	-0.0429
2.615	-0.0373
2.62	-0.0243
2.625	-0.0036
2.63	0.0204
2.635	0.0437
2.64	0.065
2.645	0.0841
2.65	0.1015
2.655	0.1172
2.66	0.1309
2.665	0.1416
2.67	0.1482
2.675	0.1503
2.68	0.1476
2.685	0.1396
2.69	0.126
2.695	0.1074
2.7	0.0861
2.705	0.0648
2.71	0.0459
2.715	0.0309
2.72	0.0192
2.725	0.0093
2.73	0.0001
2.735	-0.0087
2.74	-0.0168
2.745	-0.025
2.75	-0.034
2.755	-0.0447
2.76	-0.0572
2.765	-0.0698
2.77	-0.0796
2.775	-0.0851
2.78	-0.0857
2.785	-0.0827
2.79	-0.0785
2.795	-0.0752
2.8	-0.0731
2.805	-0.072
2.81	-0.0718
2.815	-0.0721
2.82	-0.0732
2.825	-0.0767
2.83	-0.0829
2.835	-0.09
2.84	-0.0975
2.845	-0.1064
2.85	-0.1171
2.855	-0.1285
2.86	-0.1384
2.865	-0.1464
2.87	-0.1546
2.875	-0.1641
2.88	-0.1743
2.885	-0.1836
2.89	-0.19
2.895	-0.1922
2.9	-0.1897
2.905	-0.1832
2.91	-0.1738
2.915	-0.1628
2.92	-0.1512
2.925	-0.1401
2.93	-0.1309
2.935	-0.1243
2.94	-0.1184
2.945	-0.1106
2.95	-0.1005
2.955	-0.089
2.96	-0.077
2.965	-0.0651
2.97	-0.0543
2.975	-0.0443
2.98	-0.0343
2.985	-0.0235
2.99	-0.0121
2.995	-0.0009
3	0.0099
3.005	0.0201
3.01	0.0299
3.015	0.0389
3.02	0.0466
3.025	0.0537
3.03	0.0606
3.035	0.0675
3.04	0.0748
3.045	0.0831
3.05	0.0913
3.055	0.0976
3.06	0.1006
3.065	0.0994
3.07	0.0937
3.075	0.0835
3.08	0.0697
3.085	0.0537
3.09	0.0367
3.095	0.0196
3.1	0.0026
3.105	-0.0141
3.11	-0.0305
3.115	-0.0467
3.12	-0.0619
3.125	-0.0743
3.13	-0.0828
3.135	-0.0868
3.14	-0.0853
3.145	-0.0778
3.15	-0.0635
3.155	-0.0427
3.16	-0.0174
3.165	0.0091
3.17	0.0345
3.175	0.0591
3.18	0.0828
3.185	0.1039
3.19	0.1212
3.195	0.1343
3.2	0.1433
3.205	0.1486
3.21	0.1507
3.215	0.1497
3.22	0.1457
3.225	0.1393
3.23	0.1307
3.235	0.1209
3.24	0.1113
3.245	0.1035
3.25	0.0984
3.255	0.0957
3.26	0.0942
3.265	0.0938
3.27	0.095
3.275	0.0976
3.28	0.101
3.285	0.1048
3.29	0.1078
3.295	0.1097
3.3	0.1114
3.305	0.113
3.31	0.113
3.315	0.1107
3.32	0.1067
3.325	0.1013
3.33	0.0942
3.335	0.0856
3.34	0.0756
3.345	0.0639
3.35	0.0511
3.355	0.0382
3.36	0.0262
3.365	0.0153
3.37	0.0045
3.375	-0.0061
3.38	-0.0156
3.385	-0.0225
3.39	-0.0259
3.395	-0.0256
3.4	-0.0211
3.405	-0.012
3.41	0.001
3.415	0.0165
3.42	0.033
3.425	0.0486
3.43	0.062
3.435	0.0726
3.44	0.08
3.445	0.0844
3.45	0.0858
3.455	0.084
3.46	0.0788
3.465	0.0709
3.47	0.0608
3.475	0.0486
3.48	0.0357
3.485	0.0238
3.49	0.0149
3.495	0.0088
3.5	0.004
3.505	0.0003
3.51	-0.0022
3.515	-0.0046
3.52	-0.0072
3.525	-0.0093
3.53	-0.0107
3.535	-0.0121
3.54	-0.0138
3.545	-0.0155
3.55	-0.0173
3.555	-0.0201
3.56	-0.0253
3.565	-0.0335
3.57	-0.0434
3.575	-0.054
3.58	-0.0652
3.585	-0.0763
3.59	-0.088
3.595	-0.1012
3.6	-0.1152
3.605	-0.1285
3.61	-0.1418
3.615	-0.1563
3.62	-0.1719
3.625	-0.1868
3.63	-0.1997
3.635	-0.2102
3.64	-0.2186
3.645	-0.224
3.65	-0.2253
3.655	-0.2226
3.66	-0.2178
3.665	-0.2126
3.67	-0.207
3.675	-0.1993
3.68	-0.1882
3.685	-0.1746
3.69	-0.16
3.695	-0.1452
3.7	-0.1308
3.705	-0.1169
3.71	-0.1036
3.715	-0.091
3.72	-0.0797
3.725	-0.0691
3.73	-0.0579
3.735	-0.0452
3.74	-0.0314
3.745	-0.0174
3.75	-0.0034
3.755	0.0108
3.76	0.0231
3.765	0.0333
3.77	0.0423
3.775	0.0492
3.78	0.0538
3.785	0.0572
3.79	0.0607
3.795	0.0648
3.8	0.0684
3.805	0.0704
3.81	0.0704
3.815	0.0685
3.82	0.0658
3.825	0.0628
3.83	0.0591
3.835	0.0536
3.84	0.046
3.845	0.0371
3.85	0.0274
3.855	0.0168
3.86	0.0054
3.865	-0.0054
3.87	-0.0158
3.875	-0.0256
3.88	-0.0339
3.885	-0.0399
3.89	-0.0436
3.895	-0.0458
3.9	-0.0462
3.905	-0.0437
3.91	-0.0388
3.915	-0.0341
3.92	-0.0305
3.925	-0.0276
3.93	-0.0248
3.935	-0.022
3.94	-0.0198
3.945	-0.0189
3.95	-0.0199
3.955	-0.0226
3.96	-0.0266
3.965	-0.032
3.97	-0.039
3.975	-0.0469
3.98	-0.0543
3.985	-0.0604
3.99	-0.0657
3.995	-0.0722
4	-0.0803
4.005	-0.0882
4.01	-0.0953
4.015	-0.1015
4.02	-0.1061
4.025	-0.1087
4.03	-0.1095
4.035	-0.1083
4.04	-0.1053
4.045	-0.1015
4.05	-0.0978
4.055	-0.0944
4.06	-0.0911
4.065	-0.0879
4.07	-0.0856
4.075	-0.0841
4.08	-0.0827
4.085	-0.0807
4.09	-0.0791
4.095	-0.0794
4.1	-0.0821
4.105	-0.0861
4.11	-0.0908
4.115	-0.0963
4.12	-0.1026
4.125	-0.1099
4.13	-0.1172
4.135	-0.1228
4.14	-0.1254
4.145	-0.1251
4.15	-0.1235
4.155	-0.1213
4.16	-0.1184
4.165	-0.115
4.17	-0.1115
4.175	-0.1083
4.18	-0.1043
4.185	-0.0981
4.19	-0.09
4.195	-0.0813
4.2	-0.0735
4.205	-0.0676
4.21	-0.0636
4.215	-0.0599
4.22	-0.0556
4.225	-0.0521
4.23	-0.0498
4.235	-0.048
4.24	-0.0462
4.245	-0.0443
4.25	-0.0424
4.255	-0.0406
4.26	-0.0387
4.265	-0.0372
4.27	-0.0361
4.275	-0.0341
4.28	-0.0304
4.285	-0.024
4.29	-0.015
4.295	-0.0046
4.3	0.0065
4.305	0.0179
4.31	0.0291
4.315	0.04
4.32	0.0514
4.325	0.0626
4.33	0.0725
4.335	0.0809
4.34	0.0882
4.345	0.0942
4.35	0.0982
4.355	0.1003
4.36	0.1014
4.365	0.1019
4.37	0.1012
4.375	0.0993
4.38	0.0974
4.385	0.0954
4.39	0.0923
4.395	0.0887
4.4	0.0864
4.405	0.086
4.41	0.0874
4.415	0.0893
4.42	0.0895
4.425	0.0873
4.43	0.084
4.435	0.0806
4.44	0.0766
4.445	0.0705
4.45	0.0613
4.455	0.0508
4.46	0.0414
4.465	0.0352
4.47	0.032
4.475	0.0305
4.48	0.0299
4.485	0.0299
4.49	0.0299
4.495	0.0306
4.5	0.0325
4.505	0.0362
4.51	0.0409
4.515	0.0449
4.52	0.0467
4.525	0.0462
4.53	0.0451
4.535	0.0438
4.54	0.0426
4.545	0.0411
4.55	0.0382
4.555	0.0329
4.56	0.0258
4.565	0.0179
4.57	0.0096
4.575	0.0013
4.58	-0.0066
4.585	-0.0138
4.59	-0.0202
4.595	-0.0256
4.6	-0.0294
4.605	-0.0313
4.61	-0.0323
4.615	-0.0333
4.62	-0.0344
4.625	-0.0359
4.63	-0.0375
4.635	-0.0385
4.64	-0.0389
4.645	-0.0398
4.65	-0.0418
4.655	-0.0447
4.66	-0.0488
4.665	-0.054
4.67	-0.06
4.675	-0.0664
4.68	-0.0738
4.685	-0.0814
4.69	-0.0884
4.695	-0.0931
4.7	-0.0959
4.705	-0.0985
4.71	-0.1005
4.715	-0.1004
4.72	-0.0987
4.725	-0.0962
4.73	-0.0926
4.735	-0.0873
4.74	-0.0805
4.745	-0.0714
4.75	-0.0592
4.755	-0.045
4.76	-0.0295
4.765	-0.0131
4.77	0.0032
4.775	0.0183
4.78	0.0322
4.785	0.0455
4.79	0.058
4.795	0.0695
4.8	0.0797
4.805	0.0886
4.81	0.0968
4.815	0.1049
4.82	0.1127
4.825	0.12
4.83	0.1267
4.835	0.1332
4.84	0.1391
4.845	0.1437
4.85	0.147
4.855	0.1491
4.86	0.1496
4.865	0.1486
4.87	0.1459
4.875	0.1423
4.88	0.1386
4.885	0.1343
4.89	0.1289
4.895	0.1217
4.9	0.1131
4.905	0.1042
4.91	0.096
4.915	0.0884
4.92	0.0807
4.925	0.0726
4.93	0.0646
4.935	0.0575
4.94	0.0517
4.945	0.0465
4.95	0.0418
4.955	0.0383
4.96	0.0362
4.965	0.0354
4.97	0.0351
4.975	0.035
4.98	0.036
4.985	0.0381
4.99	0.0408
4.995	0.043
5	0.0439
5.005	0.0431
5.01	0.0414
5.015	0.0398
5.02	0.0375
5.025	0.0339
5.03	0.03
5.035	0.0269
5.04	0.0249
5.045	0.0236
5.05	0.022
5.055	0.0202
5.06	0.0188
5.065	0.0177
5.07	0.017
5.075	0.017
5.08	0.0179
5.085	0.0189
5.09	0.0188
5.095	0.0182
5.1	0.0179
5.105	0.0186
5.11	0.0196
5.115	0.0205
5.12	0.0209
5.125	0.0202
5.13	0.0191
5.135	0.0185
5.14	0.0185
5.145	0.0186
5.15	0.0184
5.155	0.018
5.16	0.0175
5.165	0.0175
5.17	0.0178
5.175	0.0179
5.18	0.0181
5.185	0.0191
5.19	0.0217
5.195	0.0265
5.2	0.0324
5.205	0.0373
5.21	0.0403
5.215	0.0422
5.22	0.0441
5.225	0.0464
5.23	0.0484
5.235	0.0497
5.24	0.0498
5.245	0.0495
5.25	0.0504
5.255	0.0532
5.26	0.0569
5.265	0.0614
5.27	0.0674
5.275	0.0742
5.28	0.0806
5.285	0.0864
5.29	0.0927
5.295	0.0997
5.3	0.1056
5.305	0.1095
5.31	0.1128
5.315	0.1163
5.32	0.1194
5.325	0.1209
5.33	0.1202
5.335	0.1179
5.34	0.1145
5.345	0.1108
5.35	0.107
5.355	0.1019
5.36	0.0957
5.365	0.0895
5.37	0.0836
5.375	0.0778
5.38	0.0716
5.385	0.0652
5.39	0.0585
5.395	0.0519
5.4	0.0455
5.405	0.0389
5.41	0.0319
5.415	0.0252
5.42	0.0191
5.425	0.0137
5.43	0.0095
5.435	0.005
5.44	-0.0007
5.445	-0.0072
5.45	-0.0133
5.455	-0.0187
5.46	-0.024
5.465	-0.0299
5.47	-0.036
5.475	-0.0411
5.48	-0.0448
5.485	-0.0475
5.49	-0.051
5.495	-0.0553
5.5	-0.0598
5.505	-0.0634
5.51	-0.0662
5.515	-0.0689
5.52	-0.0713
5.525	-0.0736
5.53	-0.0759
5.535	-0.0779
5.54	-0.0794
5.545	-0.0801
5.55	-0.08
5.555	-0.0804
5.56	-0.0825
5.565	-0.086
5.57	-0.0899
5.575	-0.0937
5.58	-0.098
5.585	-0.103
5.59	-0.1091
5.595	-0.1158
5.6	-0.1216
5.605	-0.1268
5.61	-0.1323
5.615	-0.1376
5.62	-0.142
5.625	-0.1449
5.63	-0.1464
5.635	-0.1468
5.64	-0.1466
5.645	-0.1457
5.65	-0.144
5.655	-0.1416
5.66	-0.1393
5.665	-0.1371
5.67	-0.1336
5.675	-0.1291
5.68	-0.1242
5.685	-0.1188
5.69	-0.1126
5.695	-0.1054
5.7	-0.0983
5.705	-0.0923
5.71	-0.0878
5.715	-0.0841
5.72	-0.0805
5.725	-0.0768
5.73	-0.0731
5.735	-0.0694
5.74	-0.0648
5.745	-0.0589
5.75	-0.0521
5.755	-0.0442
5.76	-0.0354
5.765	-0.0276
5.77	-0.0218
5.775	-0.0184
5.78	-0.0166
5.785	-0.016
5.79	-0.0159
5.795	-0.0158
5.8	-0.0161
5.805	-0.0166
5.81	-0.0171
5.815	-0.0174
5.82	-0.0173
5.825	-0.0164
5.83	-0.0148
5.835	-0.0132
5.84	-0.0118
5.845	-0.0096
5.85	-0.0066
5.855	-0.0033
5.86	-0.0005
5.865	0.0015
5.87	0.0026
5.875	0.0038
5.88	0.0058
5.885	0.0085
5.89	0.0108
5.895	0.0125
5.9	0.0144
5.905	0.0172
5.91	0.0203
5.915	0.0232
5.92	0.026
5.925	0.0293
5.93	0.0338
5.935	0.0388
5.94	0.0431
5.945	0.0461
5.95	0.0485
5.955	0.0514
5.96	0.0546
5.965	0.0568
5.97	0.058
5.975	0.0593
5.98	0.0616
5.985	0.0647
5.99	0.0676
5.995	0.0694
6	0.0697
6.005	0.0687
6.01	0.0677
6.015	0.0669
6.02	0.0652
6.025	0.0612
6.03	0.0551
6.035	0.0487
6.04	0.0425
6.045	0.036
6.05	0.0292
6.055	0.0224
6.06	0.0161
6.065	0.0097
6.07	0.003
6.075	-0.004
6.08	-0.0108
6.085	-0.0172
6.09	-0.0229
6.095	-0.0275
6.1	-0.0313
6.105	-0.0349
6.11	-0.0379
6.115	-0.0393
6.12	-0.0397
6.125	-0.0407
6.13	-0.0426
6.135	-0.0457
6.14	-0.0501
6.145	-0.0547
6.15	-0.058
6.155	-0.0602
6.16	-0.0618
6.165	-0.0627
6.17	-0.0633
6.175	-0.0638
6.18	-0.0634
6.185	-0.0621
6.19	-0.0605
6.195	-0.0582
6.2	-0.0552
6.205	-0.0523
6.21	-0.0501
6.215	-0.0481
6.22	-0.0461
6.225	-0.0434
6.23	-0.0399
6.235	-0.0363
6.24	-0.0333
6.245	-0.0301
6.25	-0.0252
6.255	-0.0185
6.26	-0.0118
6.265	-0.0068
6.27	-0.0034
6.275	-0.0004
6.28	0.0025
6.285	0.0046
6.29	0.005
6.295	0.0044
6.3	0.0029
6.305	0.0011
6.31	-0.0003
6.315	-0.0017
6.32	-0.0038
6.325	-0.0069
6.33	-0.0097
6.335	-0.0111
6.34	-0.0125
6.345	-0.0152
6.35	-0.0194
6.355	-0.0236
6.36	-0.027
6.365	-0.0302
6.37	-0.0338
6.375	-0.0372
6.38	-0.0395
6.385	-0.0407
6.39	-0.0414
6.395	-0.0422
6.4	-0.0433
6.405	-0.0434
6.41	-0.0425
6.415	-0.0414
6.42	-0.0401
6.425	-0.0383
6.43	-0.0364
6.435	-0.0351
6.44	-0.0339
6.445	-0.0321
6.45	-0.0297
6.455	-0.0272
6.46	-0.0248
6.465	-0.0224
6.47	-0.0199
6.475	-0.017
6.48	-0.0135
6.485	-0.01
6.49	-0.0066
6.495	-0.0024
6.5	0.0023
6.505	0.0069
6.51	0.0107
6.515	0.0138
6.52	0.0162
6.525	0.0182
6.53	0.0195
6.535	0.0211
6.54	0.0237
6.545	0.0271
6.55	0.0303
6.555	0.033
6.56	0.0364
6.565	0.0406
6.57	0.0443
6.575	0.0469
6.58	0.0492
6.585	0.0517
6.59	0.0528
6.595	0.0513
6.6	0.0486
6.605	0.0462
6.61	0.0449
6.615	0.0443
6.62	0.0428
6.625	0.0397
6.63	0.0359
6.635	0.0326
6.64	0.0301
6.645	0.0281
6.65	0.0265
6.655	0.0248
6.66	0.0234
6.665	0.0224
6.67	0.0214
6.675	0.0208
6.68	0.0215
6.685	0.0243
6.69	0.0286
6.695	0.0339
6.7	0.0394
6.705	0.0448
6.71	0.0502
6.715	0.0551
6.72	0.0597
6.725	0.0643
6.73	0.0692
6.735	0.0741
6.74	0.0787
6.745	0.0834
6.75	0.0881
6.755	0.0925
6.76	0.0966
6.765	0.1005
6.77	0.1046
6.775	0.1084
6.78	0.1115
6.785	0.1138
6.79	0.1156
6.795	0.1179
6.8	0.1207
6.805	0.1229
6.81	0.1228
6.815	0.1206
6.82	0.118
6.825	0.1159
6.83	0.1137
6.835	0.1112
6.84	0.1089
6.845	0.1068
6.85	0.1033
6.855	0.0984
6.86	0.0935
6.865	0.0889
6.87	0.0838
6.875	0.079
6.88	0.0744
6.885	0.0692
6.89	0.063
6.895	0.0572
6.9	0.0524
6.905	0.0472
6.91	0.041
6.915	0.0356
6.92	0.0313
6.925	0.0272
6.93	0.0232
6.935	0.0196
6.94	0.0167
6.945	0.0147
6.95	0.0132
6.955	0.0123
6.96	0.0118
6.965	0.0113
6.97	0.0113
6.975	0.0125
6.98	0.0149
6.985	0.0174
6.99	0.0193
6.995	0.021
7	0.023
7.005	0.0255
7.01	0.0274
7.015	0.0279
7.02	0.0268
7.025	0.0254
7.03	0.0253
7.035	0.0266
7.04	0.0283
7.045	0.0291
7.05	0.0287
7.055	0.0277
7.06	0.0266
7.065	0.0257
7.07	0.0251
7.075	0.0247
7.08	0.0241
7.085	0.0231
7.09	0.0219
7.095	0.0207
7.1	0.0195
7.105	0.018
7.11	0.0156
7.115	0.0124
7.12	0.0083
7.125	0.0033
7.13	-0.0027
7.135	-0.0094
7.14	-0.0161
7.145	-0.0223
7.15	-0.0284
7.155	-0.0352
7.16	-0.0418
7.165	-0.0473
7.17	-0.0514
7.175	-0.0547
7.18	-0.0578
7.185	-0.0611
7.19	-0.0641
7.195	-0.0659
7.2	-0.0665
7.205	-0.0675
7.21	-0.0695
7.215	-0.0714
7.22	-0.0728
7.225	-0.0741
7.23	-0.0756
7.235	-0.0771
7.24	-0.0785
7.245	-0.0797
7.25	-0.0803
7.255	-0.0797
7.26	-0.0784
7.265	-0.0776
7.27	-0.0775
7.275	-0.077
7.28	-0.0757
7.285	-0.0745
7.29	-0.0736
7.295	-0.0725
7.3	-0.0708
7.305	-0.0689
7.31	-0.0672
7.315	-0.0655
7.32	-0.0644
7.325	-0.064
7.33	-0.064
7.335	-0.064
7.34	-0.0644
7.345	-0.0649
7.35	-0.0651
7.355	-0.0647
7.36	-0.0645
7.365	-0.0657
7.37	-0.0689
7.375	-0.0728
7.38	-0.0762
7.385	-0.0792
7.39	-0.0816
7.395	-0.0838
7.4	-0.0866
7.405	-0.0904
7.41	-0.0949
7.415	-0.0987
7.42	-0.1006
7.425	-0.101
7.43	-0.1007
7.435	-0.0997
7.44	-0.0987
7.445	-0.0986
